vehicle_id,mode,miles,ntwr,wai,lsd,lai,ssp,life_miles,tci,ntwr_front,ntwr_rear
TX-00036,Manual,7512.980304621594,0.20832459699466682,0.05275421597674139,17.938178321642905,21.568483592535145,1.4466496129151445,31681.328538314476,30.933046220420227,0.2020748590848268,0.21457433490450684
TX-00037,Manual,5050.383833035176,0.27659980845928367,0.0699898531975113,19.50795234050072,23.57489161496683,1.699954769530591,23861.1878900543,41.07088065001485,0.26830181420550514,0.2848978027130622
TX-00038,Manual,970.5010923893842,0.23360971833832134,0.08307305528245121,9.226791354363082,7.980803410457922,1.3890801726789275,27396.120527534338,31.391305901711927,0.2266014267881717,0.24061800988847099
TX-00040,Manual,12627.247537780282,0.23524654029238531,0.09230902747194784,28.298162416446996,28.70627548990126,1.7788780821038181,27205.501054534157,31.611253851789275,0.22818914408361374,0.2423039365011569
TX-00041,Manual,7279.776522563762,0.247919983678174,0.0809616898044081,19.06810512081481,21.404147450672184,1.6034614193204744,26621.49255611233,36.81236121281978,0.24048238416782877,0.2553575831885192
TX-00042,Manual,4144.246589500444,0.2910991870823326,0.02659885178508578,15.091692039894463,10.974441506467471,1.287135102638997,23359.73545016026,59.93218557577437,0.2823662114698626,0.2998321626948026
TX-00044,Manual,8385.04508096944,0.21599154466249917,0.09052754559849267,14.036843059818947,8.233241097089383,1.4702237964643032,30556.751702076708,32.07147178321958,0.2095117983226242,0.22247129100237414
TX-00047,Manual,4514.00119583456,0.20681425011444696,0.08855354828784101,11.096793385022643,10.990801559788691,1.6785414768450402,31912.694586314476,30.708782592751216,0.20060982261101354,0.21301867761788038
TX-00048,Manual,9191.13742374253,0.20666178650531142,0.05941186267458292,8.88645811675118,8.433364163572861,1.2482189669578798,31936.238003199363,30.686144056849272,0.20046193291015207,0.21286164010047076
TX-00049,Manual,11742.769712378014,0.2104474357278607,0.07616909267666921,9.325679160923773,11.33163277640069,1.1923642182657521,30411.394550210323,28.27887417593128,0.20413401265602488,0.21676085879969653
TX-00050,Manual,8502.9995916755,0.2609436284881297,0.05050541110413592,20.396791346237293,23.180652495187786,1.2425433847828946,25292.819135839654,38.74617513914653,0.25311531963348577,0.2687719373427736
TX-00051,Manual,3983.5325960322616,0.22495711238373492,0.07042976880396931,9.80271724622604,12.602436215014993,1.2807448560804524,29338.925673715217,33.402722747887914,0.21820839901222286,0.23170582575524698
TX-00054,Manual,13292.535259324888,0.23334765190949672,0.05008454017004018,18.980626274226363,13.888287244370781,1.4476155028496644,27426.888368614153,31.35609072533862,0.2263472223522118,0.24034808146678163
TX-00055,Manual,16603.40468009236,0.22073591979321402,0.06331948471539824,15.04523314761836,12.219124775664417,1.547007633522261,28993.921813883015,29.661389222213135,0.2141138421994176,0.22735799738701046
TX-00056,Manual,9673.985605128606,0.24964003649770247,0.04717031067493351,16.153698450612367,20.258381559209464,1.388695265733311,25636.913412560338,33.54537990437876,0.24215083540277138,0.25712923759263356
TX-00057,Manual,7967.281902375039,0.25341761407872937,0.06125217370812711,20.292061547754198,22.326449157778466,1.397818208588749,25254.75596187923,34.05299189182926,0.24581508565636748,0.26102014250109123
TX-00058,Manual,3548.4204331726123,0.2569383681390688,0.06865350501652268,9.718825417844029,11.69625329330092,1.3476917020622554,24908.697157039536,34.526093218687365,0.2492302170948967,0.26464651918324084
TX-00060,Manual,7182.592645272127,0.22223779194986304,0.03096833033966244,18.329740031855053,17.60250791329704,1.213983834059191,29697.919251685886,32.998944865282695,0.21557065819136714,0.22890492570835894
TX-00061,Manual,15721.618574571312,0.2705937034572767,0.07949238358539856,19.021414432068987,21.073923804166114,1.4362890579791228,23651.695949423593,36.36102890207155,0.2624758923535584,0.27871151456099497
TX-00063,Manual,3907.0631498175026,0.23498240930835063,0.07457071389499886,20.47773503688342,17.99197202389394,1.8177975778514688,27236.08128301101,31.575761250809613,0.2279329370291001,0.24203188158760114
TX-00066,Manual,6136.511554811229,0.22942071362067223,0.07223074130602605,21.16332816379241,20.389376782524764,1.6949893826937057,27896.34771419053,30.828408392777828,0.22253809221205206,0.2363033350292924
TX-00067,Manual,11435.403846763482,0.24502133507754134,0.11793337051481635,21.75370435306909,23.738684549322148,1.8112952550444483,26120.174383894395,32.92474190104462,0.2376706950252151,0.2523719751298676
TX-00069,Manual,2947.0988618475235,0.2822405108824684,0.07826825385394254,27.442652516644195,21.214561775939416,1.6542668999229972,23384.311413567404,41.908439494669544,0.27377329555599433,0.2907077262089424
TX-00070,Manual,5924.374366304644,0.2931680242571919,0.05133708576827334,18.651762583183878,23.431579911790806,1.6761867637127092,22512.687107410864,43.53100966243152,0.28437298352947615,0.30196306498490766
TX-00072,Manual,1750.3604817906462,0.2511449826449657,0.08777815158378445,24.029880600062047,24.089408623495906,1.6773228487149685,26279.64106824373,37.29122469576764,0.24361063316561674,0.2586793321243147
TX-00073,Manual,984.0953526750563,0.21093093100701554,0.052154294852007496,8.044971092241006,10.78006194382375,1.6132681883016682,32238.04099064936,43.426956383797325,0.20460300307680507,0.21725885893722602
TX-00074,Manual,9475.707108653718,0.22559197727920197,0.045531285768535344,15.17277407296655,8.94521590141772,1.1909927080766374,29256.359554983494,33.49699056569969,0.2188242179608259,0.23235973659757803
TX-00075,Manual,4273.136059798924,0.23535835675340677,0.07622314223179007,7.655724246320435,12.229949638230345,1.6139975423105761,28042.343985750427,34.94714994217252,0.22829760605080457,0.24241910745600898
TX-00078,Manual,5595.6329420861,0.225988965113751,0.0638710925854309,9.643720562435323,13.754717178861897,1.130806946586505,28319.96684784399,30.36726718716029,0.21920929616033846,0.23276863406716353
TX-00079,Manual,8456.741279084177,0.19393561556820424,0.06492982930994848,15.965444682255931,13.775027470043646,1.5568976658469367,33000.64292599838,26.060098341977444,0.1881175471011581,0.19975368403525037
TX-00081,Manual,10006.69869019025,0.24849313223746536,0.07129975913545017,16.754498128535623,20.299875030814245,1.5210226976856482,25755.23895720395,33.391264644409404,0.24103833827034138,0.25594792620458934
TX-00082,Manual,8708.67825052362,0.266280743778338,0.08858180510074654,24.564437680316537,22.58306684570827,1.816093649345637,24785.87038007557,39.53865589435928,0.2582923214649878,0.27426916609168817
TX-00083,Manual,10317.859676537373,0.2278420274203697,0.07557196123209503,12.721395155509487,11.427328456325519,1.1375570456104978,29845.240041925914,46.90865270419376,0.2210067665977586,0.2346772882429808
TX-00084,Manual,10208.410766002533,0.2988325880845966,0.11041835067239854,24.130900154604245,24.317839595796592,1.815677419470688,22085.94464982381,44.37211156407648,0.2898676104420587,0.3077975657271345
TX-00085,Manual,10791.754604681111,0.27177527370607907,0.08789644104590834,16.457675511870825,23.174797777848926,1.9568594907650576,24284.7699498145,40.35451033817538,0.26362201549489667,0.27992853191726147
TX-00086,Manual,12612.654650741906,0.24449268707606825,0.05998126737635592,8.350909515482764,8.497588933675697,1.1651689331048183,26994.67243348085,36.30345959614347,0.2371579064637862,0.2518274676883503
TX-00087,Manual,9883.910936287393,0.2514432735390008,0.06324189393983501,16.84313302583272,18.904778684488033,1.319917966613188,25453.057104776002,33.78768988180323,0.24389997533283078,0.25898657174517087
TX-00088,Manual,18860.88954594973,0.19984576412326718,0.05518907085362676,14.75909325155349,16.665480201604666,1.552852745144934,32024.69678592941,26.854274554064023,0.19385039119956915,0.20584113704696522
TX-00090,Manual,9960.628675592903,0.25147799890564665,0.042447028734409614,12.525097370680612,18.479490813872854,1.41069618352293,25449.542416636017,33.792356102946265,0.24393365893847724,0.25902233887281606
TX-00092,Manual,11355.047365050315,0.20941618910948887,0.10629769726797318,15.25927617653204,18.274808362257694,1.8357917850304928,30561.152063816302,28.140300411587564,0.20313370343620418,0.21569867478277355
TX-00093,Manual,5170.005806140781,0.2154522560148685,0.11399217893672506,17.831051958313346,20.030256942107986,1.6437120714233393,30633.23690397806,31.99139559008654,0.20898868833442244,0.22191582369531457
TX-00094,Manual,10491.04053708307,0.2553592052828328,0.014341513418315618,18.119455470956765,17.62701784769699,1.5445250486759323,25845.945097964723,37.91697290563275,0.2476984291243478,0.2630199814413178
TX-00095,Manual,3069.8541284162816,0.2575320467504354,0.06421114844003303,21.3197553631325,23.43133763196086,1.326775641095761,25627.878484559285,38.23960694173132,0.2498060853479223,0.2652580081529485
TX-00096,Manual,13927.274145034677,0.23191112785783596,0.06629824763562486,10.953601100722935,15.825645305454707,1.4051711106402558,27596.77838280908,31.163057805896706,0.2249537940221009,0.23886846169357104
TX-00097,Manual,16752.653459368164,0.2569169410162973,0.09748291801597,23.55589426140123,24.63063746210749,1.7388349494254525,25689.23627181648,38.14827305999566,0.24920943278580837,0.26462444924678624
TX-00098,Manual,6567.888528253843,0.20835878958986034,0.10853623458133195,17.093271556369217,15.77847326081263,1.5614277514158408,31676.129492744876,30.93812330273684,0.20210802590216453,0.21460955327755615
TX-00099,Manual,13111.428344524811,0.2437562239942919,0.06041258440599294,15.487198133492956,18.401762449853166,1.5119292979374073,27076.23170333716,36.19410598703122,0.23644353727446313,0.25106891071412063
TX-00100,Manual,14958.390421269534,0.26372236274816574,0.06151959848283162,15.976563187496746,14.897936804721128,1.3746141338237574,27301.43900187728,65.93059068704143,0.25581069186572075,0.2716340336306107
TX-00102,Manual,8635.271654451772,0.19499123969271462,0.07419379416824738,14.102655886697194,14.460758686499478,1.4465205632461673,32821.98733689635,26.20194783370852,0.18914150250193318,0.20084097688349606
TX-00104,Manual,5512.472528917847,0.3174396978810176,0.08162314434374035,14.894749820462243,13.997990151296822,1.6747365281428217,22681.473199671123,79.35992447025441,0.30791650694458705,0.32696288881744817
TX-00105,Manual,9427.258426002087,0.2107062934817275,0.08340913378923132,23.532467391153883,18.3887234489979,1.530679644551334,30374.03341991306,28.31365818660713,0.20438510467727566,0.21702748228617935
TX-00106,Manual,8656.036183472363,0.23285184725870584,0.09057537834858845,22.91880764885319,20.322092679119674,1.9143890339008787,27485.287642530042,31.289466975388592,0.22586629184094464,0.23983740267646703
TX-00108,Manual,6573.690643353561,0.19235112728048515,0.08130246428200649,12.63290008464045,7.636080225911466,1.24640646076925,34312.25017140619,28.561227990132647,0.1865805934620706,0.1981216610988997
TX-00111,Manual,15456.741286097202,0.2520626792115408,0.06779408444084152,18.163164007056295,15.671353891848511,1.1140269588437754,25390.510090662297,33.870922519050794,0.24450079883519457,0.25962455958788705
TX-00112,Manual,12245.750077302579,0.22911270768082656,0.031693716218467574,11.49452725700243,13.301768662235563,1.0938947750443213,28806.782769964728,34.01976568594092,0.22223932645040176,0.23598608891125136
TX-00113,Manual,15586.1325260031,0.28703043165857745,0.05552663491072715,27.61694377666244,24.326420408256052,1.574559809108129,22994.077533390944,42.61967015536453,0.2784195187088201,0.2956413446083348
TX-00114,Manual,5608.935894251465,0.2399059229973118,0.061575564714703254,17.65972256129209,15.120147994681048,1.291791631905341,26677.123766017703,32.237358402763775,0.23270874530739244,0.24710310068723118
TX-00117,Manual,11274.382604585446,0.2435490392224398,0.10726764968546952,22.38814353333617,23.39677476121683,1.9089553533185608,26278.07533313531,32.726902145515346,0.2362425680457666,0.250855510399113
TX-00118,Manual,12022.282420877633,0.26002428015586704,0.0524355553414777,22.504900703403003,25.234453638148647,1.5121670440881902,24613.086117048882,34.94076264594463,0.25222355175119104,0.26782500856054303
TX-00119,Manual,14443.774559758156,0.2859101497123481,0.07255096427086874,22.826915730697742,16.496389483527253,1.4922777468135562,23084.175244006572,42.45332526031836,0.2773328452209777,0.2944874542037186
TX-00121,Manual,11556.69227202125,0.2584566279359708,0.07592689770008929,21.96246695479216,23.491689347492656,1.8534825215237931,24762.37522368943,34.730109378896074,0.25070292909789166,0.26621032677404993
TX-00123,Manual,8533.651033198588,0.1802046088833529,0.023479528093462636,11.908920116045124,7.689327938793468,1.2341331708431265,36625.03440337757,26.75765404631604,0.1747984706168523,0.1856107471498535
TX-00125,Manual,4862.671395944989,0.21619868419416982,0.09707771535386651,17.276186237794956,18.731960037593613,1.694944570526975,30527.475338714296,32.10222886519492,0.20971272366834473,0.2226846447199949
TX-00126,Manual,18884.39996400971,0.2610754322486727,0.057255671020344304,9.965763760375728,11.878873059314977,1.2493300242856566,24513.98794929138,35.08201120841539,0.2532431692812125,0.2689076952161329
TX-00129,Manual,2109.7030171305105,0.24434211968768313,0.06420440893551682,16.174071319683907,14.712845160203742,1.3583706214576492,27011.306967607903,36.281102620292344,0.23701185609705264,0.25167238327831365
TX-00131,Manual,25301.525989427202,0.23156417851822797,0.09145438667489636,14.672149382237409,14.952314198450956,1.4743045786764226,28501.817691463315,34.38377196179749,0.22461725316268114,0.2385111038737748
TX-00132,Manual,10218.8112667208,0.2621215897779264,0.06333544782051274,11.217946143934281,8.049731443707191,1.220852821361636,25942.15915507406,57.82093892160141,0.2542579420845886,0.2699852374712642
TX-00133,Manual,4500.076526877379,0.2756543979872126,0.06250874498580565,15.190483048984525,12.767201275591615,1.4260338874373837,23217.478287057445,37.04105972953169,0.2673847660475962,0.28392402992682897
TX-00134,Manual,14442.580882800226,0.2258831811531608,0.044552976490179586,13.546968583625198,6.9675570267631475,1.2274601479621072,29218.642867991348,33.54022992880267,0.21910668571856598,0.23265967658775563
TX-00136,Manual,5640.357315581356,0.26054955289788667,0.07198433026356015,15.681772591820803,15.216833840058463,1.622259218824364,25331.07398033663,38.68766088483772,0.25273306631095005,0.2683660394848233
TX-00137,Manual,6867.435013628998,0.2932714552240691,0.09231860769657696,17.590842416733196,29.453819851863642,1.7619307885906084,24550.633454929877,73.31786380601727,0.284473311567347,0.3020695988807912
TX-00139,Manual,6836.574954980966,0.24057597292393818,0.04207268590145235,12.667568530034247,14.471602557432536,1.1500622698933047,26602.82289297219,32.32739636165419,0.23335869373622004,0.24779325211165631
TX-00140,Manual,7836.454787850617,0.21215652612712108,0.052660025525306985,13.075194759200134,12.084530626999745,1.2405015789483074,31109.106660453974,31.502029637057372,0.20579183034330745,0.2185212219109347
TX-00141,Manual,11894.24903766188,0.22397666137601427,0.06463662936779523,12.842312520292811,11.970982860996342,1.3765456978547885,28574.40574692564,30.096863872401915,0.21725736153473382,0.23069596121729471
TX-00143,Manual,5111.997298902874,0.27583303561698025,0.07942298252761301,13.11254197280824,17.54478063509963,1.3380740813672547,24652.59458421953,60.84552256256918,0.2675580445484708,0.2841080266854897
TX-00148,Manual,9951.453675438246,0.2574978204323622,0.05158168772675191,18.04864956665352,22.891647036350147,1.2967005853338356,24854.579309657147,34.601269620598664,0.2497728858193913,0.26522275504533305
TX-00150,Manual,6094.76080639495,0.22491036332091624,0.0867743087378324,17.071499595444088,17.987635370997666,1.6402921785909483,29345.02395775647,33.395781220378474,0.21816305242128875,0.23165767422054373
TX-00151,Manual,5987.504616394777,0.24015256790251913,0.09966399440072513,18.366300191587108,14.125361077369563,1.5765174085938989,28315.333287463338,49.44317574463629,0.23294799086544354,0.2473571449395947
TX-00152,Manual,10157.761235837443,0.30658664537836855,0.05768822457114217,23.505705781705675,27.620202510939226,1.7289388321090904,22179.700592006866,67.62940706875777,0.2973890460170175,0.3157842447397196
TX-00154,Manual,9647.822220002603,0.24031531322437427,0.07122897614012792,11.69758466950806,7.624850605443579,1.3015921009237732,26631.677832467285,32.29237021452529,0.23310585382764304,0.2475247726211055
TX-00157,Manual,6257.813066485931,0.2555319889711494,0.08437350021583705,19.013946763477332,22.611986756596004,1.7391015787658382,25828.46878222032,37.942628665413096,0.24786602930201493,0.2631979486402839
TX-00158,Manual,5189.156205554125,0.22494149131103824,0.07159673095832675,15.517795617698573,9.663997101431153,1.3410945263078942,28451.84302237238,30.22651289492076,0.21819324657170708,0.2316897360503694
TX-00159,Manual,6551.233787809887,0.24602735453546848,0.06284587645469725,9.991271472544572,7.093051155529163,1.006299520377436,26013.36754640162,33.059925765703575,0.2386465338994044,0.2534081751715325
TX-00160,Manual,12297.730117054378,0.226136157811737,0.0761696984783129,12.494765326858927,10.302710584317886,1.218550247920782,28301.533297156893,30.387046205952156,0.21935207307738488,0.2329202425460891
TX-00162,Manual,9910.966249592748,0.28840897777917557,0.08245703693579588,9.39807042717052,14.314434559442716,1.5471767601691844,23577.629421808484,63.619627451288736,0.2797567084458003,0.29706124711255083
TX-00163,Manual,15954.51597811995,0.23300434680916327,0.040652883536300144,13.847831173890851,8.45483862515613,1.341126722971714,28325.651818871753,34.597615132269695,0.22601421640488836,0.23999447721343817
TX-00164,Manual,6178.638921235968,0.22884535504690506,0.03809388966692801,17.928819406765847,8.984821925581752,1.2749220744381196,28840.436803479086,33.98006787060106,0.2219799943954979,0.23571071569831223
TX-00165,Manual,6700.937580489131,0.23800683840277415,0.042664229488678346,13.476284166265488,9.472112215059887,1.2242827022972698,26889.983678407636,31.982168910372774,0.23086663325069093,0.24514704355485736
TX-00166,Manual,6989.89736281073,0.2225061713622748,0.07834948566616982,22.17964138785085,19.908700681047506,1.4444396410928253,29662.098626712555,33.03879514167111,0.21583098622140653,0.22918135650314306
TX-00167,Manual,3140.7551047958823,0.19697901143279647,0.023322147503705634,10.092848358858397,7.598363746332767,1.0705213146509596,34521.444444957844,40.554502353811046,0.1910696410898126,0.20288838177578036
TX-00169,Manual,4321.534388036966,0.24929936787651272,0.10694799537615624,22.629467444039925,20.97093226426146,1.5484930716390704,26474.19468495895,37.017178866512495,0.24182038684021734,0.2567783489128081
TX-00170,Manual,9037.451478694476,0.2518990381700405,0.02757695493627733,17.25611757290868,15.585802815399397,1.3293827407009493,28582.88007888205,62.97475954251012,0.24434206702493927,0.25945600931514173
TX-00171,Manual,10878.991013832574,0.22897335528914664,0.06200917345957198,7.3073306198931505,7.272941295833766,1.2806128153750702,28824.314478274322,33.99907396717632,0.22210415463047223,0.23584255594782105
TX-00174,Manual,4517.532841274836,0.26967256301033665,0.0758211235034585,21.012421578613484,23.063801603707052,1.4896185919483014,25215.765089677858,59.48659478169191,0.26158238612002654,0.27776273990064676
TX-00175,Manual,11455.102778204273,0.23859148129293137,0.06992637963093103,10.971029779896234,18.37449682683497,1.8697963509173383,27662.34554659909,35.42721994955648,0.23143373685414342,0.2457492257317193
TX-00180,Manual,6676.922746480795,0.23701973403861443,0.08159627303223937,17.410644940575246,27.117378539456844,1.5723414248795768,27001.971063545854,31.849526761438806,0.229909142017456,0.24413032605977286
TX-00181,Manual,17358.026304978623,0.27171382874208555,0.07029120443566995,21.67789495390801,17.67649624024739,1.6714966313933606,25026.330207339768,59.93687398722475,0.263562413879823,0.2798652436043481
TX-00183,Manual,5550.404615894589,0.27036804740836706,0.07173174089992095,21.036285861729453,25.63981817988171,1.5299198069753608,23671.436256420366,36.33070637049932,0.26225700598611607,0.27847908883061806
TX-00184,Manual,6012.116036224439,0.2541174652463199,0.07454958237353956,14.06187476694955,9.386820865587778,1.535103051727901,25972.240804474106,37.73259332445356,0.2464939412889303,0.2617409892037095
TX-00187,Manual,2637.108173325454,0.2590912215687679,0.08982182809469125,20.23223547928018,14.129955390111185,1.3887510752518026,25473.653487901865,38.47112077839281,0.2513184849217049,0.2668639582158309
TX-00189,Manual,3537.356381013945,0.20728066348561747,0.048485802600711864,14.640749811368762,19.117492470945642,1.346774200218788,30876.01077870959,27.853339155879844,0.20106224358104893,0.213499083390186
TX-00196,Manual,8276.190346635667,0.20133332075673843,0.08065443762037212,8.717334629886466,4.767092073047286,1.2654689169027458,32781.45900138641,29.894947627515705,0.19529332113403627,0.2073733203794406
TX-00197,Manual,12041.850175807804,0.26513600589785924,0.07713532789522999,12.279344535108887,15.617055420879467,1.6040924932512017,24138.55477051099,35.62765079252483,0.25718192572092347,0.273090086074795
TX-00198,Manual,4566.752589624777,0.25099016938829477,0.07021241854408054,8.785927774728833,11.380014313369013,1.3033134722152016,27092.69457275057,51.67444663876657,0.24346046430664592,0.2585198744699436
TX-00199,Manual,8680.925742333915,0.22175663584976057,0.051109852822889254,23.090149197296494,23.896214764479897,1.385936677059531,29762.356263699272,32.92750047466142,0.21510393677426776,0.2284093349252534
TX-00201,Manual,4760.87730938068,0.20822624706045442,0.07604479042446824,16.57671046837649,11.15923129080824,1.4545510371058497,30735.798634174516,27.98040194874856,0.20197945964864078,0.21447303447226806
TX-00203,Manual,7866.062309020682,0.24771237396383933,0.062315406753518134,9.099366205958736,9.428252325674988,1.121826689688295,25836.41623383038,33.28635025139091,0.24028100274492414,0.2551437451827545
TX-00204,Manual,8552.482240235682,0.25597277386065137,0.10778315613995376,20.01261160022492,18.164979638792826,1.7376347603175657,25783.992181891048,38.008078542945206,0.24829359064483184,0.26365195707647093
TX-00205,Manual,13725.843764927917,0.21973592028621827,0.07220016760646968,14.612199661659787,14.188907194676002,1.352275891274511,30036.054148102558,32.62745483037787,0.21314384267763173,0.22632799789480482
TX-00206,Manual,3985.5097323163736,0.3205972277973286,0.09186872811352696,23.900198907244373,23.881347665371457,1.5936273004431905,20586.578509569368,47.60383079414879,0.3109793109634087,0.33021514463124846
TX-00207,Manual,5482.976644755744,0.2336011442581118,0.05314367843623731,13.210754569729529,9.335671845989923,1.1709221330890016,28253.286262619902,34.68623051105296,0.22659310993036844,0.24060917858585515
TX-00208,Manual,1699.612001011772,0.24101485063026795,0.03739056822045191,8.802750785553634,12.762473199969396,1.3235891908417095,26554.380293428498,32.386370553442255,0.2337844051113599,0.248245296149176
TX-00209,Manual,6456.365027275575,0.22297473995502676,0.08241380917365465,8.235243298898876,8.916371452036076,1.1889024839821285,29599.76543231398,33.10837047817064,0.21628549775637596,0.22966398215367756
TX-00211,Manual,4526.095166038099,0.2768509315924877,0.1114697958929971,21.826745297990993,26.904115687950842,1.7504061697030082,23117.13369785772,37.20184393274054,0.2685454036447131,0.2851564595402623
TX-00214,Manual,9947.114281471466,0.23203989607238643,0.046381868133245706,7.101131444784816,5.884723572124791,1.1352656913189527,29305.305316455982,47.772919779608976,0.22507869919021484,0.23900109295455801
TX-00215,Manual,9377.385151994822,0.23370175926196926,0.09929978991417976,15.001145195124678,17.15622118675209,1.6546193486658878,27385.330860200695,31.403673900827116,0.2266907064841102,0.24071281203982833
TX-00218,Manual,8868.150536912628,0.22542217792431574,0.08581639512540526,10.999529849294007,12.969804028286076,1.5881951688800762,29278.39692071431,33.47177793421659,0.21865951258658625,0.23218484326204522
TX-00220,Manual,7389.718506190436,0.2337929291823641,0.0802092404098982,12.251455192935916,10.707177061700241,1.2381747513131853,28230.10953788017,34.71470766647225,0.22677914130689317,0.24080671705783505
TX-00221,Manual,5586.508341343784,0.25631081480113915,0.060830224964421524,13.880005527356472,14.034376750597154,1.421003462197529,25749.986418328324,38.05827250077521,0.24862149035710499,0.26400013924517335
TX-00222,Manual,9878.089105740843,0.22271282418738808,0.06327255135081067,11.085056818416806,13.928380259762632,1.2816604584669706,28736.55804667589,29.927035750180274,0.21603143946176642,0.22939420891300974
TX-00224,Manual,12173.816551168986,0.2665104737258012,0.05349672169454143,12.936254615821877,8.810320774249085,1.3104912415207686,27015.823803636726,66.6276184314503,0.2585151595140272,0.27450578793757524
TX-00225,Manual,11076.006489594722,0.25723598993273017,0.07173996081250562,25.955718007651242,22.26399221900235,1.6182884570977327,25657.37400013881,38.195646990011454,0.24951891023474826,0.2649530696307121
TX-00226,Manual,7623.124369482337,0.272918611308714,0.08661955853507994,17.265174049748357,19.08987198590051,1.477330993436379,24915.852998783317,60.20263484751044,0.26473105296945254,0.2811061696479754
TX-00227,Manual,15930.365009157156,0.23338256843987587,0.032315645108325027,7.642542268141732,6.653747873705223,1.1756937518129467,28279.74704417693,34.653775313799756,0.22638109138667958,0.24038404549307216
TX-00228,Manual,6184.896223504863,0.26672470569543527,0.06557684410096024,26.535563430223945,29.24647152167296,1.909852934071223,23994.777624041933,35.84113232782411,0.2587229645245722,0.2747264468662983
TX-00229,Manual,14677.352556619462,0.24432709291353955,0.051093108636127135,16.75057228395708,17.588601064589717,1.5174711528803255,26194.393440701147,32.831453110256874,0.23699728012613336,0.25165690570094573
TX-00232,Manual,13060.471045235925,0.29682456002425195,0.05721742079218823,20.98912707652193,21.673347165595832,1.568663614705524,22235.35680288972,44.07394982178287,0.2879198232235244,0.3057292968249795
